AK23|53.9711110666394|-166.877222210169|7.315
PADU|53.900138810277|-166.543499976397|6.705
KQA|54.1324670612812|-165.78531101346|0.0
KCN|53.3991145715117|-167.551900148392|0.0
PAOT|66.8846777826548|-162.598549872637|3.352
5QC|65.4059333726764|-164.655725061893|126.796
AK49|65.6792752817273|-164.798807054758|134.112
4Z2|65.9048581123352|-163.329092413187|396.24
K29|64.8978834226727|-163.703446984291|25.908
WMO|64.689186103642|-163.412758111954|79.857
2AK9|65.6734773516655|-162.464062571526|76.2
PADE|66.0695611685514|-162.766366750002|6.4
AK75|65.9076580032706|-161.926306039095|4.572
GSZ|65.4055555164814|-161.27749979496|443.484
MOS|64.6981818974018|-162.057299315929|4.267
AK26|64.5606415718794|-164.442327618599|7.62
ELI|64.6146944537759|-162.271639108658|60.96
GLV|64.5434352010489|-163.039526045322|7.62
N93|64.5504555478692|-163.007172346115|17.983
WBB|63.51597212255|-162.277994602919|4.267
5S8|63.4900499135256|-162.110369503498|28.346
SMK|63.4828699752688|-162.029960900545|9.144
PAEM|62.7851861715317|-164.491047263145|4.267
AUK|62.6800445839763|-164.659924954176|3.048
KOT|63.0281195417047|-163.559111058712|1.524
2A9|63.030583485961|-163.53263899684|4.572
SXP|62.520555742085|-164.847777932882|3.657
PASM|62.0604861527681|-163.302111178637|94.792
MOU|62.0953612402081|-163.682061284781|102.108
0AK|61.9345554336905|-162.899555414915|92.964
9AK2|61.8988890945911|-161.438055485487|106.68
WWT|60.9236543253064|-164.656214118004|1.828
IGT|60.470327809453|-164.685641527176|4.267
PAEW|60.9391390532255|-164.64125007391|7.62
MLL|61.8659223988652|-162.069044262171|27.432
RSH|61.774888895452|-161.319399923086|15.544
3A5|61.864277869463|-162.02610835433|31.394
Z09|60.874366723001|-162.524366676807|12.192
4A2|60.8667445555329|-162.273138910532|5.181
16A|60.9058276936412|-162.439116686583|3.657
KWT|60.7903418317437|-161.443689018488|9.144
Z13|60.9045305103064|-161.420911252499|7.62
PABE|60.7797779515386|-161.837997436523|37.49
Z59|60.7820253074169|-161.743129044771|4.572
Z58|60.7967479526997|-161.727296411991|5.181
KKI|60.907864831388|-161.435077339411|5.486
WNA|60.6903333216906|-161.978500038385|6.096
PKA|60.7029165700078|-161.778305768967|4.572
PACK|60.1492251455784|-164.285633414984|12.192
A85|59.8764696344733|-163.168538957834|5.486
KWK|59.8367249965668|-163.140335530043|0.0
PAKI|59.9329499155283|-164.030513763428|3.352
Z20|60.3414567187428|-162.665620744228|4.572
A61|60.3353446349502|-162.667008340359|4.876
PADY|59.9608056619763|-162.881250232458|9.144
EEK|60.2184335142374|-162.023499906063|4.572
PAQH|59.7570084035397|-161.879480481148|3.048
GNU|59.1174165531993|-161.577444523573|4.572
PAEH|58.6464276909828|-162.062777727842|164.896
PAPM|59.011355638504|-161.819666773081|4.572
6AK1|58.9117159321904|-161.713891625404|30.48
KFP|54.847447425127|-163.410322219133|6.096
KVC|55.1163472607732|-162.26622775197|47.244
PACD|55.2055860310793|-162.724258303642|29.87
Z87|55.2516271546483|-162.753404527903|15.24
PACS|54.5824307575822|-164.914480447769|88.696
KPH|54.459120221436|-162.693640440702|0.0
PAIK|66.9759526848793|-160.436533391476|50.596
D76|66.8178834021091|-161.018919199705|17.983
8AK3|66.7660436779261|-160.152769982815|109.728
PASK|66.600027680397|-159.986194521189|7.924
PAFM|67.1063140779734|-157.857472300529|101.803
PABL|65.9815666079521|-161.149072051048|9.448
AK02|65.5398865789175|-161.062377691269|175.26
HAY|65.2009887993336|-161.156777590513|53.34
PAKK|64.9340416118503|-161.158144623041|36.576
NUL|64.7293112799525|-158.074222058058|121.615
KYU|64.8760807514191|-157.727274745703|41.148
38A|64.3626335263252|-161.202536076307|4.572
2C7|64.3711109831929|-161.223889142275|6.4
PAUN|63.8883582875133|-160.798952579498|6.4
KAL|64.3257196247578|-158.744147121906|53.949
SHX|62.6922999322414|-159.569211155176|33.223
KGX|62.894561290741|-160.06490573287|30.175
PANV|62.6467332243919|-160.190658420324|94.183
K40|62.656223885715|-160.205448567867|15.849
HCA|62.1883333101869|-159.774916917086|21.336
FLT|62.4526499211788|-157.989069521427|94.183
KLG|61.5362748876214|-160.341330617666|16.764
PANI|61.5815861150622|-159.543047100306|26.822
TLT|61.0968334972858|-160.969472229481|10.058
AKI|60.9028889983892|-161.230583488941|9.144
ZNC|60.9806552901864|-159.993685036898|140.208
9A3|61.5790554508567|-159.215638786554|73.152
CJX|61.8678613007069|-158.134916871786|54.254
A63|59.0756223723292|-160.273044705391|24.993
AK56|59.9631603062153|-158.477235138416|92.659
5A8|59.2825611680746|-158.617672473192|20.116
3Z8|59.7470396384597|-158.874727338552|27.736
4AK7|59.2809233441949|-158.597200512886|45.72
Z25|59.2631459981203|-158.557755053043|68.58
Z33|59.273978099227|-158.623589426279|2.133
AK21|59.1325834393501|-157.777180820704|12.192
PATG|59.0528417006135|-160.39693325758|6.4
17Z|58.9901973679662|-159.049925208092|15.544
93AK|58.8720289617777|-158.471621721983|7.62
CLP|58.842305727303|-158.545233160257|3.048
0Z3|59.0589755773544|-158.57718989253|24.384
PADL|59.045413993299|-158.503338843584|26.212
A14|58.9059307426214|-157.71383062005|41.757
PAPH|56.9590999558568|-158.633361160755|28.956
PNP|57.5803807005286|-157.571958303452|17.373
UGB|57.4253584071994|-157.739866822958|40.233
A79|56.2558807432652|-158.775361329317|15.24
KCG|56.317828707397|-158.590925484896|7.62
KCL|56.3111640885472|-158.535927683115|15.24
Z78|56.2956106290221|-158.401479721069|0.0
PAJC|56.3114638254046|-158.373236060143|5.486
HED|55.8022223040462|-160.897222012281|6.096
Z73|56.0075360164046|-161.16036683321|4.267
1AK3|56.0059860348701|-160.560792088509|6.096
KIB|55.8975332602859|-159.488668888807|0.0
Z52|56.0366855934262|-160.266205072403|39.624
PASD|55.3150000423193|-160.517666637897|6.4
36H|55.2333391830325|-160.552026629448|0.0
AK5|55.9008333832026|-159.155555516481|7.315
DCK|66.943339034915|-156.904674768448|79.248
OBU|66.9091693684459|-156.861058473587|44.196
SHG|66.8880778178573|-157.162402868271|60.045
2AK6|66.2161073461175|-155.669320821762|207.264
PAHL|65.6975666061044|-156.351138800383|64.922
PAHS|65.7005555927753|-156.387500166893|54.864
PAGA|64.7361777350307|-156.937413811684|46.329
HUS|66.0411223769188|-154.263188838959|88.087
PARY|64.7272137925029|-155.46986952424|199.034
1KC|64.4244473800063|-156.843338906765|487.07
KCR|63.5677229985595|-155.989043712616|262.128
Z48|63.5716091841459|-156.144050806761|225.552
99AK|62.5990428775549|-157.151805907488|298.704
TCT|62.9927056655288|-156.068191677332|251.46
A77|63.0018680915236|-156.36736035347|341.376
Z17|63.1460374966264|-156.529865115881|175.26
TLJ|62.8943698480725|-155.976526737213|293.827
PAMC|62.9528751969337|-155.605764091015|102.717
AK40|63.22918061167|-154.760336279869|460.248
MDR|63.105777874589|-154.718980640173|132.588
16Z|62.9579851403832|-155.593179166317|99.06
5NI|63.0174473673105|-154.363961219788|125.882
PAFW|62.5066112726927|-153.893619328737|467.868
SRV|61.7897500097752|-156.588527709246|70.104
RDV|61.7880776524544|-157.350308597088|53.035
PASL|61.7005196213722|-157.165880352259|57.912
AK64|60.8677778765559|-157.391944527626|304.8
2AK|61.3591501861811|-155.440483242273|168.249
PASV|61.0973696038127|-155.574227571487|483.108
9Z8|59.1280833631754|-156.858638674021|11.887
KNW|59.4498750194907|-157.32831671834|92.049
JZZ|59.7266417741776|-157.25947201252|81.991
KEK|59.3539944291115|-157.474408149719|39.624
KGK|59.7253972291946|-157.285516709089|77.724
KLL|59.1181638836861|-156.86521679163|18.288
IGG|59.324041865766|-155.901772230864|27.432
5NN|59.9791194498539|-154.839174896479|95.707
4K0|59.7896109893918|-154.123833328485|13.716
TPO|60.2043334767222|-154.318872839212|85.344
37AK|59.3612467870116|-155.258821249008|202.082
9K2|59.4331501051784|-154.803727716208|34.442
PAIL|59.7538001462817|-154.910961091518|56.692
WSN|58.7034360319376|-157.008252739906|39.624
3AK|58.7273251265287|-156.940752714872|18.288
4AK9|58.7342697009444|-157.007141858339|15.24
5KO|58.8701051473618|-157.010482102633|9.144
5NK|58.7328806519508|-157.019919455051|21.336
9Z7|58.9626068249345|-156.932153105736|7.62
76Z|58.9276056736708|-157.047152817249|15.24
8AK0|58.7109364941716|-156.995196193457|18.288
PAKN|58.6768027022481|-156.649216711521|17.373
5Z9|58.5548429936171|-155.777387470007|10.972
AK60|57.885099761188|-157.096820175648|73.152
AK96|58.2162070646882|-157.352392673492|15.24
PAII|58.1854917481542|-157.385705709457|28.041
LKK|58.9630604535341|-155.098681300879|218.541
9A8|57.5278667360544|-157.399305403233|7.62
KMY|57.0255855470896|-154.145918637514|0.0
KOY|57.1614525094628|-154.229793548584|0.0
KKL|57.3670357838273|-154.027843773365|112.166
PAKY|57.5670638680458|-154.450372159481|41.757
AK81|57.47149374336|-153.81536051631|0.0
2A3|57.5351056829095|-153.978416472673|23.469
AKK|56.9386916980147|-154.182555377483|13.411
ALZ|56.8994871899486|-154.247846603394|0.0
1AK1|67.3728723451495|-152.016077935696|256.032
6A8|66.551816649735|-152.622155696154|132.892
PABT|66.9152861461043|-151.528055369854|195.986
2A4|66.8416082113981|-151.530239582062|192.328
CXF|67.2521779686213|-150.203877836466|317.601
PAPR|66.8140501901507|-150.643600076437|334.975
PCK|67.2378982231021|-150.286060720682|335.28
WSM|67.4045723676682|-150.1227414608|359.664
UTO|65.9927950054407|-153.704289346933|371.856
PATA|65.1743943616748|-152.10938885808|69.189
RMP|65.5078998953104|-150.14083340764|92.049
AK80|65.1017189025879|-151.177480369806|152.4
PAML|64.9975640326738|-150.644130706787|82.296
2Z2|65.1759111508727|-150.220538824797|213.36
2K5|63.3938722684979|-153.268972188234|198.12
PAMH|63.8859972730279|-152.301874905825|206.654
7AK0|64.6473915874958|-151.80987238884|58.826
5Z5|63.5417139530182|-150.99395558238|480.06
Z90|63.7486778944731|-150.329519659281|563.88
01A|62.9436111822724|-152.270016521215|594.36
PAFL|62.5316195189953|-153.611119240522|350.824
FKK|62.5424539670348|-153.622510135174|320.649
8KA|62.2932871431112|-153.36195319891|454.152
6AK|62.0841415598989|-152.717525213957|579.12
PASW|61.9652945548296|-151.191366612911|45.11
33AK|62.5172562897205|-150.945341438055|612.648
21AK|62.0717044919729|-150.068914443254|76.2
02AK|61.8769110739231|-150.09763866663|57.912
3AK3|62.5637667998672|-150.220499932766|251.46
PATK|62.3205001652241|-150.093694478273|109.118
AK44|62.3189367726445|-150.116147696972|105.46
0AK3|62.0358664914966|-150.493917167187|76.2
3AK5|60.5888677015901|-152.161977142096|9.144
BLG|61.1722189933062|-151.043897420168|39.624
1AK8|61.6768618673086|-151.386575996876|185.928
1AK6|61.8527778983116|-151.408333182335|85.953
AK34|61.8353029713035|-150.079738497734|56.692
25AK|61.7122388631105|-150.06333053112|60.96
PAUO|61.7541889473796|-150.051738917828|67.36
0AK9|61.3325500488281|-150.059052854776|33.528
2X2|61.7439888417721|-150.0591391325|60.96
AK67|61.7386110126972|-150.072777718306|19.507
36AK|61.3433388993144|-150.066630542278|45.72
3AK1|61.7187888175249|-150.195849984884|33.528
AK08|61.7899193242192|-150.10603889823|57.912
AK57|61.725649908185|-150.09121119976|54.864
3AK7|61.7655766010284|-150.338905602694|30.48
AK68|61.7202777788043|-150.054444372654|88.392
AK69|61.7293195053935|-150.097669512033|60.96
44AK|61.5334444865584|-150.102444291115|70.104
AK72|61.7047417536378|-150.601124167442|34.442
8AK6|61.3719453290105|-150.262223482132|21.336
78AK|61.7346866056323|-150.524070560932|48.768
64AK|61.4399111643434|-150.026100128889|53.34
AK90|61.7447194084525|-150.115461051464|56.388
AK36|61.4360196143389|-150.122361034155|91.44
5AK0|60.8155492320657|-151.798917353153|60.96
AK73|60.7252737879753|-151.302236169577|45.72
53AK|60.5344973132014|-150.939285904169|33.528
6AK3|60.7294405996799|-151.278068125248|56.388
2R3|60.7044360414147|-151.311402618885|42.672
6Z1|60.6438777968287|-151.305010914803|38.1
52AK|60.5058332160115|-151.246389001608|19.202
7AK3|60.4763718321919|-151.166113615036|35.052
30AK|60.5027583986521|-151.260003000498|15.24
3AK4|60.6324888020754|-151.340013295412|31.089
PASX|60.4756915569305|-151.034138649702|34.442
8AK2|60.7025001570582|-151.294166743755|45.72
PAEN|60.5731110647321|-151.245000064373|30.175
L85|60.5336111783981|-150.995555520058|53.34
9AK3|61.0138845071197|-151.448910087347|9.144
TYE|61.0766626149416|-151.138070225716|33.528
40AK|60.5552777275443|-150.842500180006|27.432
7AK6|60.4777632281184|-150.928605347872|79.248
7AK5|60.5035965889692|-150.935550034046|91.44
6AK5|61.1683371663094|-150.160553455353|16.764
1AK4|60.5241543799639|-150.752208977938|60.96
88AK|60.5402778089046|-150.868055820465|91.44
8AK4|60.5341536551714|-150.852213799953|74.676
AK39|60.6971974298358|-150.179948955774|116.128
AK55|60.4891666397452|-150.801666676998|88.392
AK18|59.8285492882133|-153.080824613571|2.438
AK07|59.2409993335605|-151.877115368843|3.048
KEB|59.3521473929286|-151.925155520439|8.229
NIN|60.0202333554626|-151.589419394732|84.124
0AK7|59.776069521904|-150.958513766527|5.486
5KS|60.3533083945513|-151.262772381306|38.1
AK00|59.7966668754816|-151.863333284855|36.576
41AK|60.3116396069527|-151.320547610521|34.137
5BL|59.644667096436|-151.502126008272|7.62
5Z7|59.4688268378377|-151.573217958212|1.524
A27|59.4341053068638|-151.707661002874|0.0
46AK|59.7382889315486|-151.029894053936|35.052
PAHO|59.6455555781722|-151.476583331823|25.603
PASO|59.4424389302731|-151.704049855471|8.839
AK17|59.7635647282004|-151.223241984844|487.68
2AK4|59.4699999690056|-151.512499898672|13.716
PGM|59.3482585251331|-151.831538826227|28.346
4Z9|59.4521612673998|-151.522380709648|1.524
KPR|58.4901370480657|-152.582164853811|0.0
KWP|57.7701094374061|-153.548947870731|0.0
WSJ|57.7303745225072|-153.320597112179|0.0
ORI|57.8853777050972|-152.84610003233|15.849
KPY|57.9301112517715|-153.04055929184|0.0
KDK|57.8059165924788|-152.373841702938|42.367
9Z3|57.8025839477777|-152.382731884718|39.624
4K5|57.9228749871254|-152.500511258841|16.764
PADQ|57.7499667182565|-152.49385535717|22.25
T44|57.7808332443237|-152.391388714314|0.0
KKB|58.1909460201859|-152.370487600565|0.0
6R7|57.2181668132544|-153.269833177328|16.764
HI99|28.383327908814|-178.30000653863|3.657
PMDY|28.2036722078919|-177.379519343376|3.962
PHFS|23.8672221824527|-166.287500113249|1.828
JON|16.7305553331971|-169.535277485847|2.133
PLPA|5.88333327323198|-162.066666483879|1.524
HI01|22.2091667354107|-159.445500075817|104.851
HI03|22.0412782207131|-159.389702528715|123.139
HI33|21.9424213841558|-159.440260380507|117.348
HI46|21.9657525792718|-159.427203834057|146.304
PHBK|22.0215861126781|-159.786655604839|4.267
PAK|21.8968694284558|-159.603322148323|7.315
PHLI|21.97609718889|-159.338622093201|46.634
PHHI|21.4834997802973|-158.039666712284|255.117
PHJR|21.3073527440429|-158.070302903652|9.144
PHDH|21.5801722928882|-158.197241574526|4.572
NPS|21.364893168211|-157.959755212069|5.486
PHNG|21.4547220245004|-157.772222310305|5.181
PHNL|21.3186914473772|-157.922408133745|3.962
XBEL|21.3597604259849|-157.717739492655|3.962
Z29G|21.7074997723103|-157.97222211957|2.133
PHLU|21.2110389769077|-156.973597258329|7.315
HI49|21.1479316279292|-157.25857257843|76.2
PHMK|21.1528333649039|-157.096333354712|138.379
PHNY|20.7856111228466|-156.95141941309|398.678
JHM|20.9629359841347|-156.67303070426|78.028
PHHN|20.7956358790398|-156.014438867569|23.774
PHOG|20.8986498042941|-156.430458426476|16.459
PHMU|20.001327842474|-155.668108463287|814.12
HI13|19.7886249795556|-155.849997103214|685.8
92Z|19.8316667228937|-155.981666743755|14.325
PHKO|19.7387667372823|-156.045630723238|14.325
PHUP|20.2652555331588|-155.859986096621|29.26
HI27|20.0283282995224|-155.388056784868|463.296
HI05|20.0836032629013|-155.502222329378|438.912
HI02|19.9022255837917|-155.166117846966|331.622
PHSF|19.7600138559937|-155.553766787052|1886.712
PHTO|19.7202638536692|-155.04846945405|11.582
HI31|19.7639023885131|-155.138341784477|426.72
HI32|19.8447317630053|-155.113342702389|205.74
HI25|19.1228242591023|-155.578050166368|598.627
HI28|19.2161523923278|-155.468606650829|364.236
HI29|19.2275400459766|-155.509439259768|792.48
HI23|19.5475259050727|-155.108338594437|457.2
PLCH|1.99116669595242|-157.358666807413|1.524
NLWF|-14.3113888800144|-178.066111207008|6.096
NFNM|-16.687666811049|-179.873000085354|21.336
NLWW|-13.2383332774043|-176.198888719082|24.079
NFTP|-15.9766668453813|-173.754999786615|5.181
NFTV|-18.585555665195|-173.969722241163|71.932
NFTL|-19.7780000790954|-174.34133335948|12.192
NFTF|-21.2410555779934|-175.139638781548|38.404
PCIS|-2.7700000628829|-171.713333129883|2.743
NSFI|-13.8333334028721|-171.733333468437|40.233
NSFA|-13.8296668231487|-171.997166723013|17.678
NSTU|-14.331661015749|-170.711502581835|9.753
HI36|-14.2291667684913|-169.511111229658|56.388
Z08|-14.1866668313742|-169.666666835546|3.962
FAQ|-14.2161084339023|-169.423550069332|33.528
NIUE|-19.0777778998017|-169.926666766405|63.703
NCPY|-9.00606125593185|-158.036316633224|2.438
NCAI|-18.8300554454327|-159.764883220196|4.267
NCAT|-19.9666666612029|-158.124999850988|10.972
NCRG|-21.2008335068822|-159.794999957085|6.705
NCMK|-20.1354667916894|-157.328756153584|8.229
NTTP|-16.4263888075948|-152.2433334589|4.572
NTTH|-16.6880557313561|-151.026111245155|2.133
NTTR|-16.7230555415154|-151.466944366693|0.914
NTTB|-16.4436112716794|-151.752499938011|3.048
NTAR|-22.4308332055807|-151.367777734995|5.486
NZCI|-43.8100416585803|-176.457308381796|13.106
POLI|70.4997111484408|-149.879533499479|4.876
UBW|70.3308184817433|-149.597554653883|20.421
AK11|70.401677750051|-148.682236075401|4.572
PASC|70.194755718112|-148.465161323547|18.592
SAG|69.3663343414664|-148.702875226736|198.12
AK78|70.137466751039|-147.030438780785|7.924
8AK7|70.172777697444|-146.836110949516|5.486
PAGB|68.4800583869219|-149.487152695656|812.292
5CD|68.0654388293624|-149.579738974571|982.065
PALR|67.5045168399811|-148.483222424984|585.216
AK99|69.9831364676356|-144.836142361164|2.438
PABA|70.1339889317751|-143.581866770983|1.524
PARC|68.1146694347262|-145.579416900873|637.641
CYOC|67.5705555081367|-139.839166849852|251.155
CYKD|68.2233334332705|-135.005833357573|6.4
CYUB|69.4333332404494|-133.026389032602|4.572
CYEV|68.3041668310761|-133.482777625322|68.275
CYSY|71.9938889890909|-125.242500007153|85.648
CYPC|69.3611110746861|-124.075277745724|5.486
60Z|67.2162373736501|-149.981054663658|509.016
VEE|67.0086749643087|-146.366355568171|174.955
WBQ|66.3622193410993|-147.406539022923|109.423
FVM|65.927044339478|-149.84007820487|155.448
SVS|66.0090056061745|-149.095916748047|94.488
4AK|65.472616776824|-148.669172376394|129.54
20K|65.3539806604385|-149.762224853039|472.44
51Z|65.1437082141638|-149.369963854551|140.208
83AK|65.2565001323819|-148.830255568027|243.84
5AK3|64.7731871902943|-147.333801984787|146.304
5AK2|64.7313544526696|-147.335456460714|149.352
AK22|64.8216667771339|-147.521666586399|144.78
AK28|64.8140278458595|-147.918555736542|130.149
AK52|64.8888889700174|-147.535594403744|177.393
32AK|64.9092861637473|-147.913961112499|195.072
MTF|64.8067899048328|-147.762421220541|131.673
PAFA|64.8151138052344|-147.856266796589|132.283
PAFB|64.8365168273449|-147.616866677999|138.379
31AK|64.8329079151154|-147.424643486738|137.16
2Z5|64.8328995332122|-147.84825861454|134.112
95Z|64.7591666132212|-147.387666553259|147.218
PACL|64.3012028932571|-149.120144695044|168.249
PANN|64.5473304390907|-149.073974937201|111.861
CLF|64.2570332810283|-149.18624997139|198.12
2Z3|64.0420414879918|-148.863169848919|858.621
9AK|64.0256598964334|-148.522337526083|828.141
UMM|63.3314807340503|-149.127283394337|734.263
PATW|63.3912054821849|-148.955616652966|667.512
11Z|63.910650126636|-149.024010300636|356.92
PAIN|63.7325973808765|-148.910638689995|524.256
15AK|63.3706500381231|-148.850335925817|685.8
AK06|63.6450993642211|-148.798130750656|624.84
HRR|63.8662082701921|-148.968983441591|394.411
2AK2|64.4534584879875|-147.563492059708|201.168
AK32|64.1921942308545|-147.904248833656|524.256
2AK1|64.3637392669916|-147.36375823617|277.368
AK41|64.5438888296485|-146.844166964293|281.94
0AK0|64.3924999237061|-146.862083226442|243.84
PAEI|64.6656668186188|-147.101499885321|167.03
AK61|62.703655064106|-148.916011601686|579.12
2AK7|62.3074334487319|-149.752083420753|1097.28
49AK|62.0244808495045|-149.977242350578|91.44
0Z2|63.1081603467464|-147.531979233027|769.62
Z86|63.0267747491598|-147.178640216589|883.92
A88|61.8994852155447|-147.323019504547|899.16
HNE|61.9014304876328|-147.304408550262|902.208
5AK|62.0634000375867|-146.449411511421|733.653
Z14|62.0647890865803|-146.460522115231|746.76
Z55|62.2936888039112|-146.579422205687|746.76
13S|62.2828553617001|-146.518866866827|719.937
PAZK|61.9369972497225|-147.168864011765|1002.487
05AK|61.668299920857|-149.187849909067|83.82
0AK1|61.616880632937|-149.321538805962|141.122
Z40|61.3944527506828|-149.845555722713|23.774
10AK|61.5918804332614|-149.677868485451|60.96
13AK|61.6547001153231|-149.900000095367|106.68
14AK|61.6014498844743|-149.248389154673|91.44
16AK|61.5991666540504|-149.346944242716|97.536
1AK7|61.2502501532435|-149.300430715084|201.168
T66|61.6190113127232|-149.678560942411|91.44
23AK|61.5940805152059|-149.310730397701|103.632
24AK|61.6157500818372|-149.706930667162|30.48
PAWS|61.5716582536697|-149.540294408798|107.899
PANC|61.1743610724807|-149.996361136436|46.329
2D3|61.6277194395661|-149.239069372416|152.4
34AK|61.6250389069319|-149.288580715656|129.54
38AK|61.5624498948455|-149.667838811874|103.632
39AK|61.5860278531909|-149.2359803617|103.632
3A3|61.6134611517191|-149.665569663048|97.536
3AK2|61.6275001689792|-149.286730438471|124.968
3AK6|61.5929499641061|-149.302272051573|91.44
3AK8|61.6625388711691|-149.391899853945|121.92
PAMR|61.2135444581509|-149.844447076321|41.757
3H3|61.5976113080978|-149.316361248493|91.44
3K9|61.5887499600649|-149.385061115026|100.584
42AK|61.5689053013921|-149.484999328852|95.707
43AK|61.6007612273097|-149.57916945219|135.636
47AK|61.29249997437|-149.532499909401|198.12
PAFR|61.2663809582591|-149.653118848801|115.214
4A3|61.5746499225497|-149.472777843475|91.44
4AK0|61.6292000189424|-149.271080642939|115.824
4AK2|61.5579890459776|-149.424077868462|76.2
4AK6|61.6409695520997|-149.288750141859|174.345
4K2|61.6019695624709|-149.784180521965|91.44
PAED|61.2513471767306|-149.806513935328|64.922
54AK|61.6070610657334|-149.573850184679|121.92
55AK|61.4957805722952|-149.699319452047|60.96
56AK|61.5750193968415|-149.60648059845|91.44
57AK|61.3350307568908|-149.99724984169|36.576
58AK|61.5525890886784|-149.339661151171|30.48
59AK|61.6317806392908|-149.340611100197|105.156
5AK5|61.657088957727|-149.46171104908|121.92
5AK6|61.5570110455155|-149.268288910389|38.1
5AK8|61.629999987781|-149.426688998938|128.016
5AK9|61.5485195070505|-149.190311282873|45.72
PABV|61.4164887741208|-149.507350176573|29.26
5L6|61.586406044662|-149.407499134541|100.584
62AK|61.5728612244129|-149.574699997902|97.536
63AK|61.5847222879529|-149.935277849436|57.607
65AK|61.5605451911688|-149.368607997894|86.868
67AK|61.5346390753984|-149.670099914074|114.3
6AK2|61.2514806166291|-149.982220977545|38.1
6AK7|61.5747223421931|-149.63500007987|82.296
6AK8|61.6181499883533|-149.669188857079|106.68
6AK9|61.6334610432386|-149.682380408049|91.44
71AK|61.5276388451457|-149.496311098337|33.528
77AK|61.5026694908738|-149.5956556499|24.384
78Z|61.6850251704454|-149.980161041021|66.446
7AK4|61.5414807200432|-149.460680633783|45.72
7AK8|61.6212499514222|-149.61491972208|108.204
PAAQ|61.594741679728|-149.088822305202|73.761
LHD|61.1800037696958|-149.971932470798|21.64
82AK|61.6165805608034|-149.191499948502|129.54
87AK|61.6515307500958|-149.288480579853|166.116
89AK|61.5593888238072|-149.705469310284|76.2
8AK8|61.629999987781|-149.682580679655|106.68
99Z|61.6065501049161|-149.277919381857|102.717
9AK1|61.630869358778|-149.231788963079|152.4
D75|61.576080545783|-149.67556938529|73.761
9AK6|61.6240612417459|-149.648299813271|111.556
9AK7|61.5898305550218|-149.816661179066|76.2
9AK8|61.6247421875596|-149.682230204344|27.432
D72|61.3525194302201|-149.546349942684|89.916
D71|61.5829299017787|-149.830999821424|45.72
A89|61.4994572103024|-149.618888050318|54.864
BGQ|61.5361223369837|-149.813897162676|48.158
AK95|61.5697807073593|-149.779061079025|56.388
AK24|61.4181611314416|-149.439038783312|114.3
AK25|61.6174998879433|-149.614739120007|106.68
AK27|61.6425805538893|-149.624450057745|121.92
AK29|61.6126001626253|-149.852280467749|74.98
AK43|61.5790805965662|-149.538850039244|106.68
AK93|61.6551805660129|-149.273488819599|163.068
AK47|61.5856888890266|-149.563350230455|91.44
AK50|61.5545695647597|-149.144444614649|36.576
